gene,chr,start,end,gene_biotype,coding_strand,length,genomic_position
Galnt1,18,24205344,24286818,protein_coding,1,81474,chr18_24205344_24286818
2700062C07Rik,18,24470850,24477798,protein_coding,1,6948,chr18_24470850_24477798
Rprd1a,18,24484960,24530204,protein_coding,-1,45244,chr18_24484960_24530204
Slc39a6,18,24579881,24603817,protein_coding,-1,23936,chr18_24579881_24603817
Elp2,18,24602866,24639507,protein_coding,1,36641,chr18_24602866_24639507
Mocos,18,24653691,24701575,protein_coding,1,47884,chr18_24653691_24701575
Gm9955,18,24709040,24709348,protein_coding,-1,308,chr18_24709040_24709348
Fhod3,18,24708623,25133501,protein_coding,1,424878,chr18_24708623_25133501
Tpgs2,18,25127223,25169007,protein_coding,-1,41784,chr18_25127223_25169007
AW554918,18,25168999,25467321,protein_coding,1,298322,chr18_25168999_25467321
Celf4,18,25477632,25754157,protein_coding,-1,276525,chr18_25477632_25754157
Gm3227,18,25597490,25603833,antisense,1,6343,chr18_25597490_25603833
0710001A04Rik,18,25713770,25719147,antisense,1,5377,chr18_25713770_25719147
Pik3c3,18,30272747,30348126,protein_coding,1,75379,chr18_30272747_30348126
Rit2,18,30973489,31317290,protein_coding,-1,343801,chr18_30973489_31317290
Syt4,18,31437808,31447406,protein_coding,-1,9598,chr18_31437808_31447406
Gm26658,18,31440318,31449099,antisense,1,8781,chr18_31440318_31449099
Slc25a46,18,31556111,31609911,protein_coding,-1,53800,chr18_31556111_31609911
B930094E09Rik,18,31609512,31610751,protein_coding,1,1239,chr18_31609512_31610751
Sap130,18,31634371,31723061,protein_coding,1,88690,chr18_31634371_31723061
Ammecr1l,18,31759826,31782743,protein_coding,1,22917,chr18_31759826_31782743
Gm26533,18,31781226,31789045,antisense,-1,7819,chr18_31781226_31789045
Polr2d,18,31789159,31796701,protein_coding,1,7542,chr18_31789159_31796701
Wdr33,18,31804090,31907397,protein_coding,1,103307,chr18_31804090_31907397
Gm6665,18,31819862,31820519,processed_pseudogene,-1,657,chr18_31819862_31820519
Sft2d3,18,31909098,31911824,protein_coding,-1,2726,chr18_31909098_31911824
Lims2,18,31922290,31958619,protein_coding,1,36329,chr18_31922290_31958619
Gpr17,18,31942997,31949636,protein_coding,-1,6639,chr18_31942997_31949636
Myo7b,18,31959234,32036961,protein_coding,-1,77727,chr18_31959234_32036961
Gm16344,18,32021740,32026610,antisense,1,4870,chr18_32021740_32026610
Iws1,18,32067741,32104328,protein_coding,1,36587,chr18_32067741_32104328
Proc,18,32123126,32139570,protein_coding,-1,16444,chr18_32123126_32139570
Gm26717,18,32153476,32160427,lincRNA,1,6951,chr18_32153476_32160427
Map3k2,18,32163089,32236751,protein_coding,1,73662,chr18_32163089_32236751
Ercc3,18,32240300,32270151,protein_coding,1,29851,chr18_32240300_32270151
A830052D11Rik,18,32359053,32378278,lincRNA,-1,19225,chr18_32359053_32378278
Bin1,18,32377230,32435737,protein_coding,1,58507,chr18_32377230_32435737
Gm35060,18,32458083,32472589,protein_coding,-1,14506,chr18_32458083_32472589
Gypc,18,32528322,32560034,protein_coding,-1,31712,chr18_32528322_32560034
Tslp,18,32815383,32819797,protein_coding,1,4414,chr18_32815383_32819797
Wdr36,18,32837225,32867594,protein_coding,1,30369,chr18_32837225_32867594
2310026I22Rik,18,32915826,32939229,antisense,-1,23403,chr18_32915826_32939229
Camk4,18,32934931,33191228,protein_coding,1,256297,chr18_32934931_33191228
Stard4,18,33199355,33213862,protein_coding,-1,14507,chr18_33199355_33213862
Nrep,18,33437019,33464029,protein_coding,-1,27010,chr18_33437019_33464029
Gm10549,18,33464163,33474710,lincRNA,1,10547,chr18_33464163_33474710
Epb41l4aos,18,33794892,33795986,lincRNA,1,1094,chr18_33794892_33795986
Epb41l4a,18,33796327,34006966,protein_coding,-1,210639,chr18_33796327_34006966
Apc,18,34220924,34322552,protein_coding,1,101628,chr18_34220924_34322552
Srp19,18,34330847,34336599,protein_coding,1,5752,chr18_34330847_34336599
Reep5,18,34344885,34374070,protein_coding,-1,29185,chr18_34344885_34374070
Pkd2l2,18,34408489,34444116,protein_coding,1,35627,chr18_34408489_34444116
Fam13b,18,34442351,34506831,protein_coding,-1,64480,chr18_34442351_34506831
Wnt8a,18,34542313,34548273,protein_coding,1,5960,chr18_34542313_34548273
Nme5,18,34562634,34579115,protein_coding,-1,16481,chr18_34562634_34579115
Brd8,18,34598615,34624601,protein_coding,-1,25986,chr18_34598615_34624601
Kif20a,18,34624613,34633277,protein_coding,1,8664,chr18_34624613_34633277
Cdc23,18,34630951,34651735,protein_coding,-1,20784,chr18_34630951_34651735
Gfra3,18,34689898,34720387,protein_coding,-1,30489,chr18_34689898_34720387
Cdc25c,18,34732993,34751533,protein_coding,-1,18540,chr18_34732993_34751533
Gm3550,18,34736359,34738014,protein_coding,1,1655,chr18_34736359_34738014
2010110K18Rik,18,34751809,34758685,lincRNA,1,6876,chr18_34751809_34758685
Fam53c,18,34758906,34773760,protein_coding,1,14854,chr18_34758906_34773760
Kdm3b,18,34777047,34838660,protein_coding,1,61613,chr18_34777047_34838660
Reep2,18,34840589,34847463,protein_coding,1,6874,chr18_34840589_34847463
Egr1,18,34859823,34864984,protein_coding,1,5161,chr18_34859823_34864984
Etf1,18,34902785,34932007,protein_coding,-1,29222,chr18_34902785_34932007
Hspa9,18,34937414,34954357,protein_coding,-1,16943,chr18_34937414_34954357
Ctnna1,18,35118859,35254779,protein_coding,1,135920,chr18_35118859_35254779
Lrrtm2,18,35209003,35215024,protein_coding,-1,6021,chr18_35209003_35215024
Sil1,18,35266396,35499780,protein_coding,-1,233384,chr18_35266396_35499780
Gm5239,18,35536583,35536947,processed_pseudogene,1,364,chr18_35536583_35536947
Matr3,18,35562138,35593835,protein_coding,1,31697,chr18_35562138_35593835
Paip2,18,35598617,35617187,protein_coding,1,18570,chr18_35598617_35617187
Slc23a1,18,35614604,35627244,protein_coding,-1,12640,chr18_35614604_35627244
Mzb1,18,35647267,35649367,protein_coding,-1,2100,chr18_35647267_35649367
Prob1,18,35650351,35655238,protein_coding,-1,4887,chr18_35650351_35655238
Spata24,18,35656689,35662186,protein_coding,-1,5497,chr18_35656689_35662186
Dnajc18,18,35671103,35708414,protein_coding,-1,37311,chr18_35671103_35708414
1700066B19Rik,18,35703225,35730869,protein_coding,1,27644,chr18_35703225_35730869
Ecscr,18,35713086,35722356,protein_coding,-1,9270,chr18_35713086_35722356
Ube2d2a,18,35771558,35809494,protein_coding,1,37936,chr18_35771558_35809494
Cxxc5,18,35829397,35861688,protein_coding,1,32291,chr18_35829397_35861688
Gm29417,18,35830389,35831093,antisense,-1,704,chr18_35830389_35831093
Psd2,18,35964830,36014715,protein_coding,1,49885,chr18_35964830_36014715
Nrg2,18,36017652,36197380,protein_coding,-1,179728,chr18_36017652_36197380
Pura,18,36281097,36292535,protein_coding,1,11438,chr18_36281097_36292535
Igip,18,36298679,36301517,protein_coding,1,2838,chr18_36298679_36301517
Cystm1,18,36342520,36403097,protein_coding,1,60577,chr18_36342520_36403097
Pfdn1,18,36403676,36454524,protein_coding,-1,50848,chr18_36403676_36454524
Hbegf,18,36504927,36515805,protein_coding,-1,10878,chr18_36504927_36515805
Slc4a9,18,36528147,36556273,protein_coding,1,28126,chr18_36528147_36556273
Ankhd1,18,36559987,36658913,protein_coding,1,98926,chr18_36559987_36658913
Sra1,18,36666681,36670815,protein_coding,-1,4134,chr18_36666681_36670815
Slc35a4,18,36679215,36683861,protein_coding,1,4646,chr18_36679215_36683861
E230025N22Rik,18,36684923,36695925,protein_coding,-1,11002,chr18_36684923_36695925
Cd14,18,36725067,36726798,protein_coding,-1,1731,chr18_36725067_36726798
Tmco6,18,36735039,36742397,protein_coding,1,7358,chr18_36735039_36742397
Ndufa2,18,36742332,36744557,protein_coding,-1,2225,chr18_36742332_36744557
Ik,18,36744656,36757639,protein_coding,1,12983,chr18_36744656_36757639
Wdr55,18,36760220,36763810,protein_coding,1,3590,chr18_36760220_36763810
Dnd1,18,36763671,36766214,protein_coding,-1,2543,chr18_36763671_36766214
Hars,18,36766528,36783205,protein_coding,-1,16677,chr18_36766528_36783205
Hars2,18,36783008,36792562,protein_coding,1,9554,chr18_36783008_36792562
Zmat2,18,36793876,36799666,protein_coding,1,5790,chr18_36793876_36799666
Pcdha1,18,36930184,37187661,protein_coding,1,257477,chr18_36930184_37187661
Gm37751,18,36933952,36935149,antisense,-1,1197,chr18_36933952_36935149
Gm38225,18,36952651,36953043,antisense,-1,392,chr18_36952651_36953043
Gm37753,18,36967591,36968148,antisense,-1,557,chr18_36967591_36968148
Gm10545,18,37008868,37020679,antisense,-1,11811,chr18_37008868_37020679
Gm38097,18,37172126,37172564,antisense,-1,438,chr18_37172126_37172564
Gm37446,18,37433412,37437547,antisense,-1,4135,chr18_37433412_37437547
Slc25a2,18,37637378,37638723,protein_coding,-1,1345,chr18_37637378_37638723
Taf7,18,37640491,37644204,protein_coding,-1,3713,chr18_37640491_37644204
Gm37118,18,37661952,37662632,antisense,-1,680,chr18_37661952_37662632
Gm37165,18,37714279,37726121,antisense,-1,11842,chr18_37714279_37726121
BC037039,18,37805718,37807922,antisense,-1,2204,chr18_37805718_37807922
Gm29994,18,37829008,37830200,antisense,-1,1192,chr18_37829008_37830200
Diaph1,18,37843601,37935476,protein_coding,-1,91875,chr18_37843601_37935476
Hdac3,18,37935844,37955016,protein_coding,-1,19172,chr18_37935844_37955016
Rell2,18,37955079,37959179,protein_coding,1,4100,chr18_37955079_37959179
Fchsd1,18,37957431,37969774,protein_coding,-1,12343,chr18_37957431_37969774
Arap3,18,37972628,37998969,protein_coding,-1,26341,chr18_37972628_37998969
Pcdh1,18,38185914,38212053,protein_coding,-1,26139,chr18_38185914_38212053
1700086O06Rik,18,38238405,38250565,lincRNA,-1,12160,chr18_38238405_38250565
Pcdh12,18,38267089,38284402,protein_coding,-1,17313,chr18_38267089_38284402
Rnf14,18,38284537,38317849,protein_coding,1,33312,chr18_38284537_38317849
Gnpda1,18,38327535,38339003,protein_coding,-1,11468,chr18_38327535_38339003
Ndfip1,18,38410396,38465303,protein_coding,1,54907,chr18_38410396_38465303
Spry4,18,38586247,38601415,protein_coding,-1,15168,chr18_38586247_38601415
Arhgap26,18,38676718,39376284,protein_coding,1,699566,chr18_38676718_39376284
Fgf1,18,38838673,38929472,protein_coding,-1,90799,chr18_38838673_38929472
Gm15334,18,38993635,38994192,antisense,-1,557,chr18_38993635_38994192
Gm15336,18,39246247,39302690,antisense,-1,56443,chr18_39246247_39302690
Gm15337,18,39367038,39389425,antisense,-1,22387,chr18_39367038_39389425
Nr3c1,18,39410545,39519421,protein_coding,-1,108876,chr18_39410545_39519421
Pabpc2,18,39773497,39776082,protein_coding,1,2585,chr18_39773497_39776082
Yipf5,18,40203896,40219429,protein_coding,-1,15533,chr18_40203896_40219429
Kctd16,18,40256962,40531630,protein_coding,1,274668,chr18_40256962_40531630
Prelid2,18,41875600,41951242,protein_coding,-1,75642,chr18_41875600_41951242
Grxcr2,18,41985323,41999049,protein_coding,-1,13726,chr18_41985323_41999049
Sh3rf2,18,42053667,42158960,protein_coding,1,105293,chr18_42053667_42158960
Plac8l1,18,42178683,42196709,protein_coding,-1,18026,chr18_42178683_42196709
Lars,18,42202298,42262194,protein_coding,-1,59896,chr18_42202298_42262194
Rbm27,18,42275353,42341542,protein_coding,1,66189,chr18_42275353_42341542
Pou4f3,18,42394539,42397249,protein_coding,1,2710,chr18_42394539_42397249
Tcerg1,18,42511487,42575793,protein_coding,1,64306,chr18_42511487_42575793
Gpr151,18,42577881,42579652,protein_coding,-1,1771,chr18_42577881_42579652
Ppp2r2b,18,42637432,43083127,protein_coding,-1,445695,chr18_42637432_43083127
4933407I08Rik,18,42935470,42938887,antisense,1,3417,chr18_42935470_42938887
Stk32a,18,43207583,43318682,protein_coding,1,111099,chr18_43207583_43318682
Dpysl3,18,43320984,43438286,protein_coding,-1,117302,chr18_43320984_43438286
Eif3j2,18,43475418,43477796,protein_coding,-1,2378,chr18_43475418_43477796
Jakmip2,18,43531407,43687773,protein_coding,-1,156366,chr18_43531407_43687773
Spink1,18,43728082,43737557,protein_coding,-1,9475,chr18_43728082_43737557
Gm94,18,43777196,43792878,protein_coding,-1,15682,chr18_43777196_43792878
Spink5,18,43963235,44022501,protein_coding,1,59266,chr18_43963235_44022501
Spink14,18,44027869,44032417,protein_coding,1,4548,chr18_44027869_44032417
Spink6,18,44071393,44083611,protein_coding,1,12218,chr18_44071393_44083611
Gm10267,18,44156395,44159885,protein_coding,-1,3490,chr18_44156395_44159885
Spinkl,18,44166356,44175074,protein_coding,-1,8718,chr18_44166356_44175074
Spink11,18,44190045,44196177,protein_coding,-1,6132,chr18_44190045_44196177
Npy6r,18,44270127,44277700,protein_coding,1,7573,chr18_44270127_44277700
Myot,18,44334074,44355724,protein_coding,1,21650,chr18_44334074_44355724
Dcp2,18,44380502,44424969,protein_coding,1,44467,chr18_44380502_44424969
Mcc,18,44425060,44812182,protein_coding,-1,387122,chr18_44425060_44812182
A930012L18Rik,18,44661665,44676271,antisense,1,14606,chr18_44661665_44676271
Ythdc2,18,44827746,44889724,protein_coding,1,61978,chr18_44827746_44889724
Kcnn2,18,45268860,45686024,protein_coding,1,417164,chr18_45268860_45686024
A330093E20Rik,18,45683487,46045260,antisense,-1,361773,chr18_45683487_46045260
Trim36,18,46165300,46212607,protein_coding,-1,47307,chr18_46165300_46212607
Pggt1b,18,46235351,46280993,protein_coding,-1,45642,chr18_46235351_46280993
Ccdc112,18,46282151,46311928,protein_coding,-1,29777,chr18_46282151_46311928
Fem1c,18,46501746,46525971,protein_coding,-1,24225,chr18_46501746_46525971
Tmed7,18,46560235,46597535,protein_coding,-1,37300,chr18_46560235_46597535
Eif1a,18,46597701,46616456,protein_coding,1,18755,chr18_46597701_46616456
Cdo1,18,46713193,46728395,protein_coding,-1,15202,chr18_46713193_46728395
Atg12,18,46730144,46741580,protein_coding,-1,11436,chr18_46730144_46741580
Ap3s1,18,46741876,46790826,protein_coding,1,48950,chr18_46741876_46790826
Lvrn,18,46850038,46907242,protein_coding,1,57204,chr18_46850038_46907242
Arl14epl,18,46921815,46934232,protein_coding,1,12417,chr18_46921815_46934232
Commd10,18,46958816,47234284,protein_coding,1,275468,chr18_46958816_47234284
Sema6a,18,47235598,47368870,protein_coding,-1,133272,chr18_47235598_47368870
Eno1b,18,48045335,48048412,protein_coding,1,3077,chr18_48045335_48048412
Dtwd2,18,49696145,49755601,protein_coding,-1,59456,chr18_49696145_49755601
1700065O20Rik,18,49803326,49817958,lincRNA,-1,14632,chr18_49803326_49817958
Dmxl1,18,49832670,49965473,protein_coding,1,132803,chr18_49832670_49965473
Tnfaip8,18,49979427,50107173,protein_coding,1,127746,chr18_49979427_50107173
Hsd17b4,18,50128201,50196269,protein_coding,1,68068,chr18_50128201_50196269
Fam170a,18,50278369,50283020,protein_coding,1,4651,chr18_50278369_50283020
Prr16,18,51117733,51420044,protein_coding,1,302311,chr18_51117733_51420044
Gm4950,18,51865267,51865881,processed_pseudogene,-1,614,chr18_51865267_51865881
Srfbp1,18,52465693,52491931,protein_coding,1,26238,chr18_52465693_52491931
Lox,18,52516067,52529867,protein_coding,-1,13800,chr18_52516067_52529867
Zfp474,18,52615915,52639830,protein_coding,1,23915,chr18_52615915_52639830
1700034E13Rik,18,52646209,52663733,protein_coding,1,17524,chr18_52646209_52663733
Sncaip,18,52767709,52915935,protein_coding,1,148226,chr18_52767709_52915935
Snx2,18,53176316,53220865,protein_coding,1,44549,chr18_53176316_53220865
Snx24,18,53245662,53390920,protein_coding,1,145258,chr18_53245662_53390920
Ppic,18,53406332,53418115,protein_coding,-1,11783,chr18_53406332_53418115
Prdm6,18,53463583,53575907,protein_coding,1,112324,chr18_53463583_53575907
Cep120,18,53681723,53744608,protein_coding,-1,62885,chr18_53681723_53744608
Csnk1g3,18,53862122,53955548,protein_coding,1,93426,chr18_53862122_53955548
Redrum,18,54422295,54453294,lincRNA,1,30999,chr18_54422295_54453294
Zfp608,18,54888048,54992555,protein_coding,-1,104507,chr18_54888048_54992555
Gm4221,18,54990265,55079414,antisense,1,89149,chr18_54990265_55079414
Gramd3,18,56400337,56503792,protein_coding,1,103455,chr18_56400337_56503792
Aldh7a1,18,56509687,56572951,protein_coding,-1,63264,chr18_56509687_56572951
Phax,18,56562443,56587712,protein_coding,1,25269,chr18_56562443_56587712
Tex43,18,56588350,56594782,protein_coding,1,6432,chr18_56588350_56594782
Lmnb1,18,56707813,56753424,protein_coding,1,45611,chr18_56707813_56753424
Gm15345,18,56769717,56801688,antisense,1,31971,chr18_56769717_56801688
C330018D20Rik,18,56955833,56975368,protein_coding,-1,19535,chr18_56955833_56975368
Megf10,18,57133090,57297467,protein_coding,1,164377,chr18_57133090_57297467
Prrc1,18,57354741,57392956,protein_coding,1,38215,chr18_57354741_57392956
Ctxn3,18,57468516,57478133,protein_coding,1,9617,chr18_57468516_57478133
Slc12a2,18,57878678,57946821,protein_coding,1,68143,chr18_57878678_57946821
Fbn2,18,58008623,58210487,protein_coding,-1,201864,chr18_58008623_58210487
Slc27a6,18,58556257,58612773,protein_coding,1,56516,chr18_58556257_58612773
Isoc1,18,58659466,58680368,protein_coding,1,20902,chr18_58659466_58680368
Adamts19,18,58836667,59054060,protein_coding,1,217393,chr18_58836667_59054060
Chsy3,18,59175401,59535999,protein_coding,1,360598,chr18_59175401_59535999
Gm4951,18,60212080,60247820,protein_coding,1,35740,chr18_60212080_60247820
Gm4841,18,60268305,60273272,protein_coding,-1,4967,chr18_60268305_60273272
F830016B08Rik,18,60293380,60303016,protein_coding,1,9636,chr18_60293380_60303016
Iigp1,18,60376027,60392634,protein_coding,1,16607,chr18_60376027_60392634
Smim3,18,60474191,60501987,protein_coding,-1,27796,chr18_60474191_60501987
Dctn4,18,60526185,60558766,protein_coding,1,32581,chr18_60526185_60558766
Rbm22,18,60560736,60572810,protein_coding,1,12074,chr18_60560736_60572810
Myoz3,18,60573750,60591788,protein_coding,-1,18038,chr18_60573750_60591788
Synpo,18,60593973,60660142,protein_coding,-1,66169,chr18_60593973_60660142
Ndst1,18,60684494,60748650,protein_coding,-1,64156,chr18_60684494_60748650
Rps14,18,60747098,60778546,protein_coding,1,31448,chr18_60747098_60778546
Cd74,18,60803848,60812652,protein_coding,1,8804,chr18_60803848_60812652
Tcof1,18,60813755,60848971,protein_coding,-1,35216,chr18_60813755_60848971
Arsi,18,60911780,60918561,protein_coding,1,6781,chr18_60911780_60918561
Camk2a,18,60925618,60988152,protein_coding,1,62534,chr18_60925618_60988152
Slc6a7,18,60995380,61014222,protein_coding,-1,18842,chr18_60995380_61014222
Cdx1,18,61018862,61036199,protein_coding,-1,17337,chr18_61018862_61036199
Pdgfrb,18,61045150,61085061,protein_coding,1,39911,chr18_61045150_61085061
Csf1r,18,61100598,61132149,protein_coding,1,31551,chr18_61100598_61132149
Hmgxb3,18,61131277,61177050,protein_coding,-1,45773,chr18_61131277_61177050
Slc26a2,18,61192919,61211612,protein_coding,-1,18693,chr18_61192919_61211612
Pde6a,18,61220315,61289924,protein_coding,1,69609,chr18_61220315_61289924
Ppargc1b,18,61298136,61400431,protein_coding,-1,102295,chr18_61298136_61400431
Arhgef37,18,61491657,61536594,protein_coding,-1,44937,chr18_61491657_61536594
Csnk1a1,18,61555274,61590061,protein_coding,1,34787,chr18_61555274_61590061
Bvht,18,61639542,61647472,lincRNA,1,7930,chr18_61639542_61647472
Carmn,18,61649625,61665537,lincRNA,-1,15912,chr18_61649625_61665537
Il17b,18,61684887,61692538,protein_coding,1,7651,chr18_61684887_61692538
Gm38165,18,61691046,61692384,antisense,-1,1338,chr18_61691046_61692384
Pcyox1l,18,61696837,61707635,protein_coding,-1,10798,chr18_61696837_61707635
Grpel2,18,61712424,61726325,protein_coding,-1,13901,chr18_61712424_61726325
1500015A07Rik,18,61726390,61735917,antisense,1,9527,chr18_61726390_61735917
Afap1l1,18,61730261,61786702,protein_coding,-1,56441,chr18_61730261_61786702
Ablim3,18,61799392,61911824,protein_coding,-1,112432,chr18_61799392_61911824
