gene,chr,start,end,gene_biotype,coding_strand,length,genomic_position
Sft2d2,1,165174337,165194438,protein_coding,-1,20101,chr1_165174337_165194438
Sft2d3,18,31909098,31911824,protein_coding,-1,2726,chr18_31909098_31911824
Sfta2,17,35601549,35650571,protein_coding,1,49022,chr17_35601549_35650571
Sftpb,6,72304610,72314372,protein_coding,1,9762,chr6_72304610_72314372
Sftpc,14,70520949,70524081,protein_coding,-1,3132,chr14_70520949_70524081
Sftpd,14,41172214,41185149,protein_coding,-1,12935,chr14_41172214_41185149
Sfxn1,13,54071869,54108342,protein_coding,1,36473,chr13_54071869_54108342
Sfxn2,19,46573365,46598066,protein_coding,1,24701,chr19_46573365_46598066
Sfxn3,19,45047503,45056383,protein_coding,1,8880,chr19_45047503_45056383
Sfxn4,19,60837277,60861479,protein_coding,-1,24202,chr19_60837277_60861479
Sfxn5,6,85213049,85333422,protein_coding,-1,120373,chr6_85213049_85333422
Sgca,11,94962791,94976327,protein_coding,-1,13536,chr11_94962791_94976327
Sgcb,5,73632749,73647790,protein_coding,-1,15041,chr5_73632749_73647790
Sgcd,11,46896253,47988969,protein_coding,-1,1092716,chr11_46896253_47988969
Sgce,6,4674350,4747207,protein_coding,-1,72857,chr6_4674350_4747207
Sgcg,14,61219115,61258490,protein_coding,-1,39375,chr14_61219115_61258490
Sgcz,8,37522298,38661508,protein_coding,-1,1139210,chr8_37522298_38661508
Sgip1,4,102741297,102973628,protein_coding,1,232331,chr4_102741297_102973628
Sgk1,10,21882184,21999903,protein_coding,1,117719,chr10_21882184_21999903
Sgk2,2,162987330,163014127,protein_coding,1,26797,chr2_162987330_163014127
Sgk3,1,9798107,9900845,protein_coding,1,102738,chr1_9798107_9900845
Sgms1,19,32122727,32389714,protein_coding,-1,266987,chr19_32122727_32389714
Sgms2,3,131318985,131491411,protein_coding,-1,172426,chr3_131318985_131491411
Sgpl1,10,61098642,61147703,protein_coding,-1,49061,chr10_61098642_61147703
Sgpp1,12,75714249,75735729,protein_coding,-1,21480,chr12_75714249_75735729
Sgpp2,1,78310345,78420289,protein_coding,1,109944,chr1_78310345_78420289
Sgsh,11,119343425,119355536,protein_coding,-1,12111,chr11_119343425_119355536
Sgsm1,5,113243220,113310786,protein_coding,-1,67566,chr5_113243220_113310786
Sgsm2,11,74849261,74897060,protein_coding,-1,47799,chr11_74849261_74897060
Sgsm3,15,80977765,81012290,protein_coding,1,34525,chr15_80977765_81012290
Sgta,10,81044075,81060181,protein_coding,-1,16106,chr10_81044075_81060181
Sgtb,13,104109741,104141735,protein_coding,1,31994,chr13_104109741_104141735
Sh2b1,7,126466994,126475424,protein_coding,-1,8430,chr7_126466994_126475424
Sh2b2,5,136218147,136246556,protein_coding,-1,28409,chr5_136218147_136246556
Sh2b3,5,121815488,121837646,protein_coding,-1,22158,chr5_121815488_121837646
Sh2d1a,X,42502453,42529330,protein_coding,1,26877,chrX_42502453_42529330
Sh2d2a,3,87846755,87855722,protein_coding,1,8967,chr3_87846755_87855722
Sh2d3c,2,32721055,32755512,protein_coding,1,34457,chr2_32721055_32755512
Sh2d4a,8,68276567,68347699,protein_coding,1,71132,chr8_68276567_68347699
Sh2d4b,14,40813789,40893266,protein_coding,-1,79477,chr14_40813789_40893266
Sh2d5,4,138250403,138261332,protein_coding,1,10929,chr4_138250403_138261332
Sh2d6,6,72513641,72521707,protein_coding,-1,8066,chr6_72513641_72521707
Sh2d7,9,54534146,54545020,protein_coding,1,10874,chr9_54534146_54545020
Sh3bgr,16,96200450,96228935,protein_coding,1,28485,chr16_96200450_96228935
Sh3bgrl,X,109095365,109197873,protein_coding,1,102508,chrX_109095365_109197873
Sh3bgrl2,9,83548327,83638801,protein_coding,1,90474,chr9_83548327_83638801
Sh3bgrl3,4,134127406,134128789,protein_coding,-1,1383,chr4_134127406_134128789
Sh3bp1,15,78899768,78912051,protein_coding,1,12283,chr15_78899768_78912051
Sh3bp2,5,34525838,34563641,protein_coding,1,37803,chr5_34525838_34563641
Sh3bp4,1,89070415,89155068,protein_coding,1,84653,chr1_89070415_89155068
Sh3bp5,14,31359880,31436078,protein_coding,-1,76198,chr14_31359880_31436078
Sh3bp5l,11,58330724,58347728,protein_coding,1,17004,chr11_58330724_58347728
Sh3d19,3,85971109,86130526,protein_coding,1,159417,chr3_85971109_86130526
Sh3d21,4,126150602,126163491,protein_coding,-1,12889,chr4_126150602_126163491
Sh3d2c-ps1,2,23680218,23681121,processed_pseudogene,1,903,chr2_23680218_23681121
Sh3gl1,17,56016750,56036635,protein_coding,-1,19885,chr17_56016750_56036635
Sh3gl2,4,85205126,85639195,protein_coding,1,434069,chr4_85205126_85639195
Sh3gl3,7,82173840,82307419,protein_coding,1,133579,chr7_82173840_82307419
Sh3glb1,3,144683678,144720335,protein_coding,-1,36657,chr3_144683678_144720335
Sh3glb2,2,30344809,30359337,protein_coding,-1,14528,chr2_30344809_30359337
Sh3kbp1,X,159627272,159978069,protein_coding,1,350797,chrX_159627272_159978069
Sh3pxd2a,19,47260174,47464401,protein_coding,-1,204227,chr19_47260174_47464401
Sh3pxd2b,11,32347820,32428173,protein_coding,1,80353,chr11_32347820_32428173
Sh3rf1,8,61223872,61396071,protein_coding,1,172199,chr8_61223872_61396071
Sh3rf2,18,42053667,42158960,protein_coding,1,105293,chr18_42053667_42158960
Sh3rf3,10,58813359,59138916,protein_coding,1,325557,chr10_58813359_59138916
Sh3tc1,5,35697180,35739987,protein_coding,-1,42807,chr5_35697180_35739987
Sh3tc2,18,61953075,62024402,protein_coding,1,71327,chr18_61953075_62024402
Sh3yl1,12,30911668,30960162,protein_coding,1,48494,chr12_30911668_30960162
Shank1,7,44310253,44360572,protein_coding,1,50319,chr7_44310253_44360572
Shank2,7,144001928,144424494,protein_coding,1,422566,chr7_144001928_144424494
Shank3,15,89499623,89560261,protein_coding,1,60638,chr15_89499623_89560261
Sharpin,15,76347040,76351111,protein_coding,-1,4071,chr15_76347040_76351111
Shb,4,45423278,45532470,protein_coding,-1,109192,chr4_45423278_45532470
Shbg,11,69614804,69617905,protein_coding,-1,3101,chr11_69614804_69617905
Shc1,3,89418443,89430027,protein_coding,1,11584,chr3_89418443_89430027
Shc2,10,79618051,79637918,protein_coding,-1,19867,chr10_79618051_79637918
Shc3,13,51431041,51569487,protein_coding,-1,138446,chr13_51431041_51569487
Shc4,2,125627447,125724148,protein_coding,-1,96701,chr2_125627447_125724148
Shcbp1,8,4735976,4779567,protein_coding,-1,43591,chr8_4735976_4779567
Shcbp1l,1,153425162,153452574,protein_coding,1,27412,chr1_153425162_153452574
Shd,17,55970467,55976625,protein_coding,1,6158,chr17_55970467_55976625
She,3,89831370,89858834,protein_coding,1,27464,chr3_89831370_89858834
Shf,2,122348892,122369162,protein_coding,-1,20270,chr2_122348892_122369162
Shh,5,28456815,28467256,protein_coding,-1,10441,chr5_28456815_28467256
Shisa2,14,59625308,59631660,protein_coding,1,6352,chr14_59625308_59631660
Shisa3,5,67607882,67623552,protein_coding,1,15670,chr5_67607882_67623552
Shisa4,1,135371057,135375237,protein_coding,-1,4180,chr1_135371057_135375237
Shisa5,9,109038565,109057777,protein_coding,1,19212,chr9_109038565_109057777
Shisa6,11,66211725,66525964,protein_coding,-1,314239,chr11_66211725_66525964
Shisa7,7,4825552,4844696,protein_coding,-1,19144,chr7_4825552_4844696
Shisa8,15,82206168,82212815,protein_coding,-1,6647,chr15_82206168_82212815
Shisa9,16,11984113,12270902,protein_coding,1,286789,chr16_11984113_12270902
Shkbp1,7,27342133,27356019,protein_coding,-1,13886,chr7_27342133_27356019
Shmt1,11,60788104,60811718,protein_coding,-1,23614,chr11_60788104_60811718
Shmt2,10,127517123,127522444,protein_coding,-1,5321,chr10_127517123_127522444
Shoc2,19,53944306,54033133,protein_coding,1,88827,chr19_53944306_54033133
Shpk,11,73199460,73224511,protein_coding,1,25051,chr11_73199460_73224511
Shprh,10,11149427,11217595,protein_coding,1,68168,chr10_11149427_11217595
Shq1,6,100568256,100671157,protein_coding,-1,102901,chr6_100568256_100671157
Shroom1,11,53457205,53467766,protein_coding,1,10561,chr11_53457205_53467766
Shroom2,X,152609509,152769465,protein_coding,-1,159956,chrX_152609509_152769465
Shroom3,5,92683435,92965318,protein_coding,1,281883,chr5_92683435_92965318
Shroom4,X,6399854,6637448,protein_coding,1,237594,chrX_6399854_6637448
Siae,9,37555698,37649655,protein_coding,1,93957,chr9_37555698_37649655
Siah1-ps1,19,49868355,49869201,processed_pseudogene,1,846,chr19_49868355_49869201
Siah1-ps2,15,38575805,38576649,processed_pseudogene,-1,844,chr15_38575805_38576649
Siah1a,8,86724007,86745934,protein_coding,-1,21927,chr8_86724007_86745934
Siah1b,X,164070705,164076493,protein_coding,-1,5788,chrX_164070705_164076493
Siah2,3,58674938,58692400,protein_coding,-1,17462,chr3_58674938_58692400
Siah3,14,75455982,75529708,protein_coding,1,73726,chr14_75455982_75529708
Sidt1,16,44240180,44333196,protein_coding,-1,93016,chr16_44240180_44333196
Sidt2,9,45937857,45955258,protein_coding,-1,17401,chr9_45937857_45955258
Sigirr,7,141091175,141100572,protein_coding,-1,9397,chr7_141091175_141100572
Siglec1,2,131069220,131086765,protein_coding,-1,17545,chr2_131069220_131086765
Siglec15,18,77999129,78057395,protein_coding,-1,58266,chr18_77999129_78057395
Siglece,7,43651070,43660161,protein_coding,-1,9091,chr7_43651070_43660161
Siglecf,7,43351341,43359531,protein_coding,1,8190,chr7_43351341_43359531
Siglech,7,55768178,55778925,protein_coding,1,10747,chr7_55768178_55778925
Sigmar1,4,41738493,41756157,protein_coding,-1,17664,chr4_41738493_41756157
Sik1,17,31844250,31855804,protein_coding,-1,11554,chr17_31844250_31855804
Sik2,9,50892801,51009073,protein_coding,-1,116272,chr9_50892801_51009073
Sik3,9,46012820,46224194,protein_coding,1,211374,chr9_46012820_46224194
Sike1,3,102995708,103008459,protein_coding,1,12751,chr3_102995708_103008459
Sil1,18,35266396,35499780,protein_coding,-1,233384,chr18_35266396_35499780
Sim2,16,94084931,94127032,protein_coding,1,42101,chr16_94084931_94127032
Simc1,13,54503779,54551290,protein_coding,1,47511,chr13_54503779_54551290
Sin3a,9,57072040,57128366,protein_coding,1,56326,chr9_57072040_57128366
Sin3b,8,72723285,72758201,protein_coding,1,34916,chr8_72723285_72758201
Sipa1,19,5651185,5663707,protein_coding,-1,12522,chr19_5651185_5663707
Sipa1l1,12,82169320,82451786,protein_coding,1,282466,chr12_82169320_82451786
Sipa1l2,8,125418063,125569808,protein_coding,-1,151745,chr8_125418063_125569808
Sipa1l3,7,29320372,29518641,protein_coding,-1,198269,chr7_29320372_29518641
Sirpa,2,129592835,129632228,protein_coding,1,39393,chr2_129592835_129632228
Sirpb1a,3,15371653,15426520,protein_coding,-1,54867,chr3_15371653_15426520
Sirt1,10,63319005,63381704,protein_coding,-1,62699,chr10_63319005_63381704
Sirt2,7,28766735,28788661,protein_coding,1,21926,chr7_28766735_28788661
Sirt3,7,140863666,140882309,protein_coding,-1,18643,chr7_140863666_140882309
Sirt4,5,115478010,115484725,protein_coding,-1,6715,chr5_115478010_115484725
Sirt5,13,43365496,43395203,protein_coding,1,29707,chr13_43365496_43395203
Sirt6,10,81621785,81627797,protein_coding,-1,6012,chr10_81621785_81627797
Sirt7,11,120618372,120625240,protein_coding,-1,6868,chr11_120618372_120625240
Sis,3,72888557,72967863,protein_coding,-1,79306,chr3_72888557_72967863
Sit1,4,43482081,43483734,protein_coding,-1,1653,chr4_43482081_43483734
Siva1,12,112644679,112649149,protein_coding,1,4470,chr12_112644679_112649149
Six1,12,73040015,73053887,protein_coding,-1,13872,chr12_73040015_73053887
Six3,17,85613608,85629302,protein_coding,1,15694,chr17_85613608_85629302
Six3os1,17,85600651,85618398,processed_transcript,-1,17747,chr17_85600651_85618398
Six4,12,73099609,73113456,protein_coding,-1,13847,chr12_73099609_73113456
Six5,7,19094594,19098549,protein_coding,1,3955,chr7_19094594_19098549
Six6,12,72939892,72944899,protein_coding,1,5007,chr12_72939892_72944899
Ska1,18,74195299,74207818,protein_coding,-1,12519,chr18_74195299_74207818
Ska2,11,87109234,87124635,protein_coding,1,15401,chr11_87109234_87124635
Ska2l-ps,1,150549317,150549676,processed_pseudogene,1,359,chr1_150549317_150549676
Ska3,14,57806561,57826185,protein_coding,-1,19624,chr14_57806561_57826185
Skap1,11,96464593,96759130,protein_coding,1,294537,chr11_96464593_96759130
Skap2,6,51857422,52012549,protein_coding,-1,155127,chr6_51857422_52012549
Ski,4,155154075,155222592,protein_coding,-1,68517,chr4_155154075_155222592
Skida1,2,18040676,18049051,protein_coding,-1,8375,chr2_18040676_18049051
Skil,3,31095058,31122577,protein_coding,1,27519,chr3_31095058_31122577
Skint11,4,114163384,114245028,protein_coding,1,81644,chr4_114163384_114245028
Skint4,4,112072016,112168076,protein_coding,1,96060,chr4_112072016_112168076
Skint5,4,113477891,113999503,protein_coding,-1,521612,chr4_113477891_113999503
Skint8,4,111919392,111950358,protein_coding,1,30966,chr4_111919392_111950358
Skiv2l,17,34839228,34850210,protein_coding,-1,10982,chr17_34839228_34850210
Skiv2l-ps1,17,34769833,34771228,unprocessed_pseudogene,-1,1395,chr17_34769833_34771228
Skor1,9,63138170,63148961,protein_coding,-1,10791,chr9_63138170_63148961
Skor2,18,76856405,76900342,protein_coding,1,43937,chr18_76856405_76900342
Skp1a,11,52231995,52246858,protein_coding,1,14863,chr11_52231995_52246858
Skp2,15,9111985,9155425,protein_coding,-1,43440,chr15_9111985_9155425
Sla,15,66780819,66831829,protein_coding,-1,51010,chr15_66780819_66831829
Sla2,2,156872457,156887192,protein_coding,-1,14735,chr2_156872457_156887192
Slain1,14,103650228,103704907,protein_coding,1,54679,chr14_103650228_103704907
Slain1os,14,103692983,103699442,antisense,-1,6459,chr14_103692983_103699442
Slain2,5,72914304,72978829,protein_coding,1,64525,chr5_72914304_72978829
Slamf1,1,171767127,171801184,protein_coding,1,34057,chr1_171767127_171801184
Slamf6,1,171917515,171953170,protein_coding,1,35655,chr1_171917515_171953170
Slamf8,1,172581758,172590568,protein_coding,-1,8810,chr1_172581758_172590568
Slamf9,1,172475358,172478575,protein_coding,1,3217,chr1_172475358_172478575
Slbp,5,33634952,33652574,protein_coding,-1,17622,chr5_33634952_33652574
Slc10a1,12,80953183,80968705,protein_coding,-1,15522,chr12_80953183_80968705
Slc10a2,8,5083219,5105351,protein_coding,-1,22132,chr8_5083219_5105351
Slc10a3,X,74369217,74373349,protein_coding,-1,4132,chrX_74369217_74373349
Slc10a4,5,73006883,73012955,protein_coding,1,6072,chr5_73006883_73012955
Slc10a5,3,10331734,10335656,protein_coding,-1,3922,chr3_10331734_10335656
Slc10a6,5,103605711,103629403,protein_coding,-1,23692,chr5_103605711_103629403
Slc10a7,8,78509346,78734003,protein_coding,1,224657,chr8_78509346_78734003
Slc11a1,1,74375195,74386062,protein_coding,1,10867,chr1_74375195_74386062
Slc11a2,15,100387898,100425072,protein_coding,-1,37174,chr15_100387898_100425072
Slc12a1,2,125152505,125230002,protein_coding,1,77497,chr2_125152505_125230002
Slc12a2,18,57878678,57946821,protein_coding,1,68143,chr18_57878678_57946821
Slc12a3,8,94329201,94366214,protein_coding,1,37013,chr8_94329201_94366214
Slc12a4,8,105943590,105966097,protein_coding,-1,22507,chr8_105943590_105966097
Slc12a5,2,164960802,164999731,protein_coding,1,38929,chr2_164960802_164999731
Slc12a6,2,112265825,112363163,protein_coding,1,97338,chr2_112265825_112363163
Slc12a7,13,73733094,73816754,protein_coding,1,83660,chr13_73733094_73816754
Slc12a8,16,33517328,33664135,protein_coding,1,146807,chr16_33517328_33664135
Slc12a9,5,137314558,137333597,protein_coding,-1,19039,chr5_137314558_137333597
Slc13a1,6,24088283,24168092,protein_coding,-1,79809,chr6_24088283_24168092
Slc13a2os,11,78394485,78405657,antisense,1,11172,chr11_78394485_78405657
Slc13a3,2,165405028,165473230,protein_coding,-1,68202,chr2_165405028_165473230
Slc13a4,6,35267957,35308131,protein_coding,-1,40174,chr6_35267957_35308131
Slc13a5,11,72241989,72267222,protein_coding,-1,25233,chr11_72241989_72267222
Slc14a1,18,78055606,78142119,protein_coding,-1,86513,chr18_78055606_78142119
Slc14a2,18,78146148,78596942,protein_coding,-1,450794,chr18_78146148_78596942
Slc15a1,14,121459621,121505252,protein_coding,-1,45631,chr14_121459621_121505252
Slc15a2,16,36750177,36784962,protein_coding,-1,34785,chr16_36750177_36784962
Slc15a3,19,10839727,10859362,protein_coding,1,19635,chr19_10839727_10859362
Slc15a4,5,127595664,127632897,protein_coding,-1,37233,chr5_127595664_127632897
Slc15a5,6,137983586,138079916,protein_coding,-1,96330,chr6_137983586_138079916
Slc16a1,3,104638668,104658462,protein_coding,1,19794,chr3_104638668_104658462
Slc16a10,10,40033532,40142258,protein_coding,-1,108726,chr10_40033532_40142258
Slc16a11,11,70212752,70216417,protein_coding,1,3665,chr11_70212752_70216417
Slc16a12,19,34668403,34747289,protein_coding,-1,78886,chr19_34668403_34747289
Slc16a13,11,70216789,70221064,protein_coding,-1,4275,chr11_70216789_70221064
Slc16a14,1,84905898,84935134,protein_coding,-1,29236,chr1_84905898_84935134
Slc16a2,X,103697414,103821983,protein_coding,-1,124569,chrX_103697414_103821983
Slc16a3,11,120948480,120960868,protein_coding,1,12388,chr11_120948480_120960868
Slc16a4,3,107291230,107312115,protein_coding,1,20885,chr3_107291230_107312115
Slc16a5,11,115462474,115474398,protein_coding,1,11924,chr11_115462474_115474398
Slc16a6,11,109450855,109473598,protein_coding,-1,22743,chr11_109450855_109473598
Slc16a7,10,125219270,125389465,protein_coding,-1,170195,chr10_125219270_125389465
Slc16a8,15,79251014,79254761,protein_coding,-1,3747,chr15_79251014_79254761
Slc16a9,10,70245100,70285968,protein_coding,1,40868,chr10_70245100_70285968
Slc17a2,13,23806993,23825180,protein_coding,1,18187,chr13_23806993_23825180
Slc17a3,13,23839434,23860716,protein_coding,1,21282,chr13_23839434_23860716
Slc17a5,9,78536488,78588041,protein_coding,-1,51553,chr9_78536488_78588041
Slc17a6,7,51622006,51671119,protein_coding,1,49113,chr7_51622006_51671119
Slc17a7,7,45163949,45176142,protein_coding,1,12193,chr7_45163949_45176142
Slc17a8,10,89574020,89621253,protein_coding,-1,47233,chr10_89574020_89621253
Slc17a9,2,180725263,180742280,protein_coding,1,17017,chr2_180725263_180742280
Slc18a1,8,69037711,69089235,protein_coding,-1,51524,chr8_69037711_69089235
Slc18a2,19,59260896,59296012,protein_coding,1,35116,chr19_59260896_59296012
Slc18a3,14,32462438,32464850,protein_coding,-1,2412,chr14_32462438_32464850
Slc18b1,10,23796986,23827968,protein_coding,1,30982,chr10_23796986_23827968
Slc19a1,10,77032241,77061002,protein_coding,1,28761,chr10_77032241_77061002
Slc19a2,1,164249046,164265385,protein_coding,1,16339,chr1_164249046_164265385
Slc19a3,1,83012523,83038448,protein_coding,-1,25925,chr1_83012523_83038448
Slc1a1,19,28835049,28913960,protein_coding,1,78911,chr19_28835049_28913960
Slc1a2,2,102658659,102790784,protein_coding,1,132125,chr2_102658659_102790784
Slc1a3,15,8634124,8710764,protein_coding,-1,76640,chr15_8634124_8710764
Slc1a4,11,20302180,20332713,protein_coding,-1,30533,chr11_20302180_20332713
Slc1a5,7,16781340,16798274,protein_coding,1,16934,chr7_16781340_16798274
Slc1a6,10,78780496,78814765,protein_coding,1,34269,chr10_78780496_78814765
Slc1a7,4,107968332,108013532,protein_coding,1,45200,chr4_107968332_108013532
Slc20a1,2,129198764,129211616,protein_coding,1,12852,chr2_129198764_129211616
